,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
146,2026-03-17,SH600547,0.03413891469532355,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
147,2026-03-17,SH600584,-0.09512237413106482,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
148,2026-03-17,SH600009,0.010904121449869464,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
149,2026-03-17,SH601916,0.01647759029943881,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
150,2026-03-17,SH601939,0.11348062507068772,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
151,2026-03-17,SZ002422,-0.010569295112133354,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
152,2026-03-17,SZ002459,0.07888724223691687,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
153,2026-03-17,SZ002460,-0.13054271833969083,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
154,2026-03-17,SZ002463,-0.040133451829785914,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
155,2026-03-17,SZ002466,-0.14235416243641116,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
156,2026-03-17,SZ002475,-0.05727148476279535,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
157,2026-03-17,SZ002415,-0.043445031170319434,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
158,2026-03-17,SZ002493,0.2693718601447874,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
159,2026-03-17,SZ002600,-0.16921065103646707,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
160,2026-03-17,SZ002601,0.06254077766245106,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
161,2026-03-17,SZ002625,-0.01178344698832188,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
162,2026-03-17,SZ002648,-0.11624973938675896,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
163,2026-03-17,SZ002709,-0.27562766897513963,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
164,2026-03-17,SZ002714,0.08200564637879641,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_14,d11602f48a804f6f89179d055f99c57b,,,
