,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
107,2026-03-19,SH600150,0.00043789297342300415,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
108,2026-03-19,SH600160,0.014586471021175385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
109,2026-03-19,SH600161,-0.005723636131733656,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
110,2026-03-19,SH600176,0.05677098035812378,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
111,2026-03-19,SH600183,0.039479512721300125,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
112,2026-03-19,SH600188,-0.010040633380413055,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
113,2026-03-19,SH600196,-0.03785887733101845,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
114,2026-03-19,SH600219,0.040488362312316895,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
115,2026-03-19,SH600233,0.010112754069268703,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
116,2026-03-19,SH600276,0.016760174185037613,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
117,2026-03-19,SH600309,0.015328721143305302,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
118,2026-03-19,SH600346,0.06444500386714935,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
119,2026-03-19,SH600362,0.023976663127541542,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
120,2026-03-19,SH600372,0.011885400861501694,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
121,2026-03-19,SH600377,0.011503893882036209,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
122,2026-03-19,SH600406,-0.015345638617873192,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
123,2026-03-19,SH600585,0.036108486354351044,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
124,2026-03-19,SH600584,-0.009766001254320145,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
125,2026-03-19,SH600570,0.05486822500824928,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
126,2026-03-19,SH600547,0.011864820495247841,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
127,2026-03-19,SH600522,-0.030296500772237778,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
128,2026-03-19,SH600519,-0.02561016194522381,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
129,2026-03-19,SH600600,0.03223273530602455,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
130,2026-03-19,SH600515,0.112636499106884,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
131,2026-03-19,SH600482,0.021219652146100998,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
132,2026-03-19,SH600460,0.03452267125248909,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
133,2026-03-19,SH600438,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
134,2026-03-19,SH600436,-0.01779773458838463,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
135,2026-03-19,SH600426,0.07571794092655182,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
136,2026-03-19,SH600415,0.07677605748176575,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
137,2026-03-19,SH600489,0.004386735148727894,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,e706b97c2ffc4c55bef2ee7ee90a3621,0.046,,,
138,2026-03-19,SZ002600,0.025029059499502182,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
139,2026-03-19,SZ002594,-0.03197575733065605,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
140,2026-03-19,SZ002493,0.12170228362083435,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
141,2026-03-19,SH601919,-0.002710230415686965,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
142,2026-03-19,SH601939,0.04007680341601372,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
143,2026-03-19,SH601985,-0.015976596623659134,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
144,2026-03-19,SH601988,0.07925237715244293,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
145,2026-03-19,SH601995,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
146,2026-03-19,SH601998,0.04998663812875748,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
147,2026-03-19,SH603019,-0.002965194173157215,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
148,2026-03-19,SH603195,0.036064133048057556,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
149,2026-03-19,SH603259,-0.005077683832496405,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
150,2026-03-19,SH603260,0.02954072318971157,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
151,2026-03-19,SH603288,-0.021518880501389503,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
152,2026-03-19,SH603296,-0.01596175879240036,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
153,2026-03-19,SH603369,0.015078473836183548,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
154,2026-03-19,SH603392,0.016289349645376205,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
155,2026-03-19,SH603501,0.0029868697747588158,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
156,2026-03-19,SH603799,0.07428994029760361,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260319_13,78acb3b365264333bf9c4a4e570a7905,0.044,,,
